year,age_group,population_sample_count,total_sample_count,age_group_share,unit,data_scope,source,source_file,note
2020,35-39岁,99132.8,1386579.45,0.07149449676,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,40-44岁,92463.32,1386579.45,0.06668447308,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,45-49岁,112862.79,1386579.45,0.08139655467,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,50-54岁,119261.8,1386579.45,0.0860115156,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,55-59岁,99801.62,1386579.45,0.07197684922,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,60-64岁,72123.31,1386579.45,0.05201527399,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,65-69岁,72610.13,1386579.45,0.05236636819,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,70-74岁,48136.47,1386579.45,0.034715984,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,75-79岁,29805.08,1386579.45,0.02149540007,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,80-84岁,18977.5,1386579.45,0.01368655795,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,85-89岁,9738.18,1386579.45,0.007023167695,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,90-94岁,3128.46,1386579.45,0.002256242872,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2020,95岁以上,711.88,1386579.45,0.0005134072916,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,0-4岁,72978,1494054,0.04884562405,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,5-9岁,96094,1494054,0.06431762172,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,10-14岁,92304,1494054,0.06178089949,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,15-19岁,79414,1494054,0.05315336661,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,15-29岁,248399,1494054,0.1662583816,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,20-24岁,77256,1494054,0.05170897437,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,20-29岁,168985,1494054,0.1131050149,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,25-29岁,91729,1494054,0.06139604057,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,30-34岁,128056,1494054,0.08571042278,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,35-39岁,109171,1494054,0.0730703174,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,40-44岁,98023,1494054,0.06560873971,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,45-49岁,114545,1494054,0.07666724228,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,50-54岁,129319,1494054,0.08655577375,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,55-59岁,121989,1494054,0.08164965925,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,60-64岁,70755,1494054,0.04735772603,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,65-69岁,81345,1494054,0.05444582324,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,70-74岁,56208,1494054,0.03762113016,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,75-79岁,34886,1494054,0.02334989231,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,80-84岁,22543,1494054,0.01508847739,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,85-89岁,12317,1494054,0.008244012599,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,90-94岁,4249,1494054,0.002843940045,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2021,95岁以上,871,1494054,0.0005829775898,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,0-4岁,62248,1443996,0.04310815265,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,5-9岁,90793,1443996,0.06287621295,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,10-14岁,91846,1443996,0.06360543935,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,15-19岁,79560,1443996,0.05509710553,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,15-29岁,238229,1443996,0.1649789889,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,20-24岁,73629,1443996,0.05098975343,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,20-29岁,158669,1443996,0.1098818833,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,25-29岁,85040,1443996,0.0588921299,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,30-34岁,116755,1443996,0.08085548713,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,35-39岁,109832,1443996,0.07606115252,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,40-44岁,98379,1443996,0.06812969011,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,45-49岁,103955,1443996,0.07199119665,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,50-54岁,127635,1443996,0.08839013404,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,55-59岁,117482,1443996,0.08135895113,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,60-64岁,71964,1443996,0.04983670315,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,65-69岁,79964,1443996,0.0553768847,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,70-74岁,58782,1443996,0.040707869,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,75-79岁,35928,1443996,0.02488095535,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,80-84岁,22434,1443996,0.01553605412,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,85-89岁,12542,1443996,0.008685619628,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,90-94岁,4297,1443996,0.002975770016,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2022,95岁以上,929,1443996,0.0006433535827,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,0-4岁,57537,1482230,0.03881786228,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,5-9岁,90498,1482230,0.06105530181,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,10-14岁,94775,1482230,0.0639408189,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,15-19岁,85813,1482230,0.05789452379,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,15-29岁,243867,1482230,0.1645270977,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,20-24岁,73696,1482230,0.04971967913,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,20-29岁,158054,1482230,0.1066325739,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,25-29岁,84358,1482230,0.05691289476,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,30-34岁,113258,1482230,0.07641054357,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,35-39岁,118381,1482230,0.07986682229,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,40-44岁,101291,1482230,0.06833689778,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,45-49岁,102401,1482230,0.06908576942,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,50-54岁,126579,1482230,0.08539767782,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,55-59岁,120926,1482230,0.08158382977,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,60-64岁,84465,1482230,0.05698508329,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,65-69岁,81497,1482230,0.05498269499,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,70-74岁,64545,1482230,0.04354587345,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,75-79岁,39405,1482230,0.02658494296,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,80-84岁,23524,1482230,0.01587068134,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,85-89岁,13443,1482230,0.009069442664,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,90-94岁,4885,1482230,0.003295709843,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2023,95岁以上,953,1482230,0.0006429501494,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,0-4岁,51295,1447437,0.03543850268,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,5-9岁,83685,1447437,0.05781598785,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,10-14岁,93925,1447437,0.06489056173,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,15-19岁,85925,1447437,0.05936355088,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,15-29岁,238874,1447437,0.1650323986,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,20-24岁,73422,1447437,0.05072552381,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,20-29岁,152949,1447437,0.1056688478,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,25-29岁,79527,1447437,0.05494332396,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,30-34岁,101599,1447437,0.07019234689,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,35-39岁,122172,1447437,0.08440574616,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,40-44岁,99298,1447437,0.06860264039,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,45-49岁,97048,1447437,0.06704816859,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,50-54岁,120777,1447437,0.08344197364,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,55-59岁,119381,1447437,0.08247751025,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,60-64岁,92711,1447437,0.06405183783,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,65-69岁,74494,1447437,0.05146614326,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,70-74岁,66801,1447437,0.04615123145,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,75-79岁,41697,1447437,0.02880747141,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,80-84岁,24282,1447437,0.01677585967,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,85-89岁,13336,1447437,0.009213527083,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,90-94岁,4999,1447437,0.003453690903,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
2024,95岁以上,1062,1447437,0.00073371069,人,人口抽样调查样本数据,人口抽样调查样本数据_年度数据.xlsx,data/raw/official_statistics/人口抽样调查样本数据_年度数据.xlsx,该数据为人口抽样调查样本数据，适合观察年龄结构占比变化，不代表全国实际人口规模。
